source_row,winRankPercentage,raw_prediction,prediction,expected_value,residual,absolute_error
2090,0.6458,0.8057828287103761,0.8057828287103761,0.47247335302377824,0.15998282871037606,0.15998282871037606
2099,0.8333,0.8162567383600601,0.8162567383600601,0.47247335302377824,-0.017043261639939966,0.017043261639939966
2120,0.9184,0.9696440629705941,0.9696440629705941,0.47247335302377824,0.05124406297059414,0.05124406297059414
2130,0.1064,0.08632692429402494,0.08632692429402494,0.47247335302377824,-0.020073075705975052,0.020073075705975052
2141,0.0,0.00017086952895511986,0.00017086952895511986,0.47247335302377824,0.00017086952895511986,0.00017086952895511986
2144,0.5769,0.3955921153539692,0.3955921153539692,0.47247335302377824,-0.18130788464603076,0.18130788464603076
2148,0.1064,0.09756666429577837,0.09756666429577837,0.47247335302377824,-0.008833335704221623,0.008833335704221623
2149,0.2581,0.3821993331530594,0.3821993331530594,0.47247335302377824,0.12409933315305938,0.12409933315305938
2166,0.7551,0.8577819528143937,0.8577819528143937,0.47247335302377824,0.10268195281439374,0.10268195281439374
2224,0.7586,0.6381058635965963,0.6381058635965963,0.47247335302377824,-0.12049413640340378,0.12049413640340378
2239,0.9375,0.876058984770598,0.876058984770598,0.47247335302377824,-0.06144101522940204,0.06144101522940204
2241,0.0,0.0007097668746641195,0.0007097668746641195,0.47247335302377824,0.0007097668746641195,0.0007097668746641195
2282,0.8958,0.9803294644793116,0.9803294644793116,0.47247335302377824,0.08452946447931153,0.08452946447931153
2292,0.2143,0.3193788446142991,0.3193788446142991,0.47247335302377824,0.10507884461429912,0.10507884461429912
2312,0.6429,0.6233083830004499,0.6233083830004499,0.47247335302377824,-0.019591616999550143,0.019591616999550143
2366,0.6042,0.6113463354651966,0.6113463354651966,0.47247335302377824,0.007146335465196607,0.007146335465196607
2373,0.68,0.5962402701965741,0.5962402701965741,0.47247335302377824,-0.08375972980342594,0.08375972980342594
2392,0.7021,0.6331370744788827,0.6331370744788827,0.47247335302377824,-0.06896292552111727,0.06896292552111727
2395,0.5625,0.6019266297796291,0.6019266297796291,0.47247335302377824,0.039426629779629074,0.039426629779629074
2438,0.2414,0.21162981121488778,0.21162981121488778,0.47247335302377824,-0.029770188785112228,0.029770188785112228
2440,0.0625,0.0626022607467272,0.0626022607467272,0.47247335302377824,0.00010226074672720076,0.00010226074672720076
2496,0.2069,0.32884160203242874,0.32884160203242874,0.47247335302377824,0.12194160203242874,0.12194160203242874
2519,0.2105,0.25698067403584574,0.25698067403584574,0.47247335302377824,0.04648067403584574,0.04648067403584574
2549,0.6207,0.654720893492102,0.654720893492102,0.47247335302377824,0.03402089349210202,0.03402089349210202
2568,0.5769,0.6154980299396771,0.6154980299396771,0.47247335302377824,0.03859802993967709,0.03859802993967709
2594,0.0,0.010842029550998722,0.010842029550998722,0.47247335302377824,0.010842029550998722,0.010842029550998722
2644,0.8571,0.779882349064803,0.779882349064803,0.47247335302377824,-0.07721765093519695,0.07721765093519695
2665,0.8333,0.6265095520982732,0.6265095520982732,0.47247335302377824,-0.20679044790172685,0.20679044790172685
2687,0.7556,0.7635289314759728,0.7635289314759728,0.47247335302377824,0.007928931475972734,0.007928931475972734
2704,0.8542,0.8321496175865832,0.8321496175865832,0.47247335302377824,-0.022050382413416725,0.022050382413416725
2733,0.0222,0.044876111987946665,0.044876111987946665,0.47247335302377824,0.022676111987946664,0.022676111987946664
2758,0.1667,0.13315038071685004,0.13315038071685004,0.47247335302377824,-0.03354961928314995,0.03354961928314995
2848,0.9574,0.9576215248029498,0.9576215248029498,0.47247335302377824,0.0002215248029497907,0.0002215248029497907
2900,0.8333,0.6757768503587273,0.6757768503587273,0.47247335302377824,-0.15752314964127279,0.15752314964127279
2920,1.0,0.9766930829005874,0.9766930829005874,0.47247335302377824,-0.023306917099412572,0.023306917099412572
2956,0.0425,0.06587207894129138,0.06587207894129138,0.47247335302377824,0.023372078941291376,0.023372078941291376
2980,0.7407,0.7159721034906189,0.7159721034906189,0.47247335302377824,-0.02472789650938112,0.02472789650938112
3007,0.0213,0.01686942785226886,0.01686942785226886,0.47247335302377824,-0.0044305721477311405,0.0044305721477311405
3015,0.0,-0.0017633545769907277,0.0,0.47247335302377824,0.0,0.0
3059,0.1224,0.07913111645298149,0.07913111645298149,0.47247335302377824,-0.04326888354701851,0.04326888354701851
3090,0.5208,0.5551861351486197,0.5551861351486197,0.47247335302377824,0.034386135148619656,0.034386135148619656
3091,0.0,0.037583431417694824,0.037583431417694824,0.47247335302377824,0.037583431417694824,0.037583431417694824
3123,0.2857,0.3043061171241861,0.3043061171241861,0.47247335302377824,0.018606117124186083,0.018606117124186083
3222,0.5172,0.5071293414210831,0.5071293414210831,0.47247335302377824,-0.010070658578916869,0.010070658578916869
3231,0.2766,0.3484740648093419,0.3484740648093419,0.47247335302377824,0.07187406480934189,0.07187406480934189
3234,0.7308,0.8069388427253805,0.8069388427253805,0.47247335302377824,0.07613884272538052,0.07613884272538052
3247,0.0833,0.1443082345642735,0.1443082345642735,0.47247335302377824,0.0610082345642735,0.0610082345642735
3278,0.0345,0.026645495678374542,0.026645495678374542,0.47247335302377824,-0.00785450432162546,0.00785450432162546
3283,0.617,0.6094721044742021,0.6094721044742021,0.47247335302377824,-0.007527895525797912,0.007527895525797912
3324,0.8061,0.8542059649251639,0.8542059649251639,0.47247335302377824,0.048105964925163835,0.048105964925163835
3363,0.8214,0.7389996678615987,0.7389996678615987,0.47247335302377824,-0.08240033213840137,0.08240033213840137
3382,1.0,0.8644292602090562,0.8644292602090562,0.47247335302377824,-0.1355707397909438,0.1355707397909438
3405,0.0345,0.07299042342972895,0.07299042342972895,0.47247335302377824,0.03849042342972894,0.03849042342972894
3413,0.75,0.6541370032632734,0.6541370032632734,0.47247335302377824,-0.0958629967367266,0.0958629967367266
3436,0.4643,0.4122412590319151,0.4122412590319151,0.47247335302377824,-0.05205874096808488,0.05205874096808488
3511,0.383,0.37797025384943445,0.37797025384943445,0.47247335302377824,-0.005029746150565562,0.005029746150565562
3539,0.2069,0.25286736465434445,0.25286736465434445,0.47247335302377824,0.04596736465434445,0.04596736465434445
3545,0.0,0.08272606923629222,0.08272606923629222,0.47247335302377824,0.08272606923629222,0.08272606923629222
3552,0.0741,0.13977955558073113,0.13977955558073113,0.47247335302377824,0.06567955558073113,0.06567955558073113
3561,0.5833,0.5966381465970871,0.5966381465970871,0.47247335302377824,0.013338146597087097,0.013338146597087097
3605,0.8864,0.8979393481724048,0.8979393481724048,0.47247335302377824,0.011539348172404873,0.011539348172404873
3624,0.5833,0.6015908262749219,0.6015908262749219,0.47247335302377824,0.018290826274921845,0.018290826274921845
3633,0.0,0.004675551967384839,0.004675551967384839,0.47247335302377824,0.004675551967384839,0.004675551967384839
3664,0.56,0.575986377978755,0.575986377978755,0.47247335302377824,0.015986377978754907,0.015986377978754907
3681,0.0417,0.048248441822576815,0.048248441822576815,0.47247335302377824,0.006548441822576814,0.006548441822576814
3690,0.6154,0.3770040102894561,0.3770040102894561,0.47247335302377824,-0.23839598971054382,0.23839598971054382
3700,0.3043,0.2925981450988673,0.2925981450988673,0.47247335302377824,-0.011701854901132736,0.011701854901132736
3702,0.1489,0.18328151385889113,0.18328151385889113,0.47247335302377824,0.03438151385889113,0.03438151385889113
3714,0.48,0.44950626718823106,0.44950626718823106,0.47247335302377824,-0.030493732811768925,0.030493732811768925
3744,0.2143,0.24418121581549782,0.24418121581549782,0.47247335302377824,0.029881215815497825,0.029881215815497825
3757,0.5532,0.48065024831767744,0.48065024831767744,0.47247335302377824,-0.07254975168232258,0.07254975168232258
3763,0.9574,0.8839106351233132,0.8839106351233132,0.47247335302377824,-0.07348936487668678,0.07348936487668678
3771,0.0,0.023508086750019863,0.023508086750019863,0.47247335302377824,0.023508086750019863,0.023508086750019863
3801,0.4444,0.4305203521942673,0.4305203521942673,0.47247335302377824,-0.013879647805732698,0.013879647805732698
3803,0.0667,0.11468243592957195,0.11468243592957195,0.47247335302377824,0.04798243592957195,0.04798243592957195
3829,0.3077,0.3525498835816217,0.3525498835816217,0.47247335302377824,0.04484988358162173,0.04484988358162173
3848,0.3793,0.3423241345567569,0.3423241345567569,0.47247335302377824,-0.036975865443243106,0.036975865443243106
3916,0.5714,0.6208887590028349,0.6208887590028349,0.47247335302377824,0.04948875900283489,0.04948875900283489
3959,0.0,0.018088735598289496,0.018088735598289496,0.47247335302377824,0.018088735598289496,0.018088735598289496
3981,0.9286,0.738016242323603,0.738016242323603,0.47247335302377824,-0.19058375767639701,0.19058375767639701
3991,0.037,0.024270424534174606,0.024270424534174606,0.47247335302377824,-0.012729575465825392,0.012729575465825392
4046,0.6,0.7233106418205433,0.7233106418205433,0.47247335302377824,0.1233106418205433,0.1233106418205433
4073,0.1591,0.20112941988373384,0.20112941988373384,0.47247335302377824,0.04202941988373385,0.04202941988373385
4102,0.2857,0.2487073374365569,0.2487073374365569,0.47247335302377824,-0.03699266256344311,0.03699266256344311
4107,0.4615,0.4261632384976345,0.4261632384976345,0.47247335302377824,-0.03533676150236553,0.03533676150236553
4116,0.2,0.36577302342223633,0.36577302342223633,0.47247335302377824,0.16577302342223632,0.16577302342223632
4125,0.4074,0.48689692267111995,0.48689692267111995,0.47247335302377824,0.07949692267111996,0.07949692267111996
4134,0.1481,0.22868375797347754,0.22868375797347754,0.47247335302377824,0.08058375797347753,0.08058375797347753
4163,0.3438,0.64658233166452,0.64658233166452,0.47247335302377824,0.30278233166451995,0.30278233166451995
4175,0.3673,0.3537960841887371,0.3537960841887371,0.47247335302377824,-0.013503915811262923,0.013503915811262923
4198,0.9259,0.7972693171497776,0.7972693171497776,0.47247335302377824,-0.1286306828502224,0.1286306828502224
4220,0.1596,0.169600015867017,0.169600015867017,0.47247335302377824,0.010000015867017015,0.010000015867017015
4242,0.8077,0.8485216188326898,0.8485216188326898,0.47247335302377824,0.040821618832689865,0.040821618832689865
4296,0.7021,0.7482058134913456,0.7482058134913456,0.47247335302377824,0.04610581349134568,0.04610581349134568
4330,0.8462,0.7983194264399146,0.7983194264399146,0.47247335302377824,-0.04788057356008535,0.04788057356008535
4335,0.898,0.7736288410906463,0.7736288410906463,0.47247335302377824,-0.12437115890935369,0.12437115890935369
4365,0.7174,0.6940236293319539,0.6940236293319539,0.47247335302377824,-0.023376370668046098,0.023376370668046098
4418,0.9615,0.909542144520114,0.909542144520114,0.47247335302377824,-0.05195785547988607,0.05195785547988607
4431,0.0385,0.05295060051684147,0.05295060051684147,0.47247335302377824,0.014450600516841473,0.014450600516841473
4524,0.913,0.8876970213202187,0.8876970213202187,0.47247335302377824,-0.025302978679781374,0.025302978679781374
4537,0.8542,0.9339586418020598,0.9339586418020598,0.47247335302377824,0.07975864180205983,0.07975864180205983
4585,0.0741,0.08413770068427923,0.08413770068427923,0.47247335302377824,0.010037700684279227,0.010037700684279227
4609,0.617,0.6211117612617929,0.6211117612617929,0.47247335302377824,0.004111761261792912,0.004111761261792912
4648,0.25,0.24777226008408898,0.24777226008408898,0.47247335302377824,-0.00222773991591102,0.00222773991591102
4678,0.1154,0.05457251655443851,0.05457251655443851,0.47247335302377824,-0.06082748344556149,0.06082748344556149
4684,0.1087,0.10342196861549963,0.10342196861549963,0.47247335302377824,-0.0052780313845003785,0.0052780313845003785
4692,0.7857,0.8363593719867415,0.8363593719867415,0.47247335302377824,0.05065937198674153,0.05065937198674153
4695,0.1786,0.1478402163419994,0.1478402163419994,0.47247335302377824,-0.03075978365800061,0.03075978365800061
4713,0.9615,0.9371755819032499,0.9371755819032499,0.47247335302377824,-0.024324418096750122,0.024324418096750122
4719,0.6702,0.838795499324936,0.838795499324936,0.47247335302377824,0.168595499324936,0.168595499324936
4785,1.0,0.8994702135346191,0.8994702135346191,0.47247335302377824,-0.10052978646538091,0.10052978646538091
4786,0.72,0.7321243383804515,0.7321243383804515,0.47247335302377824,0.012124338380451571,0.012124338380451571
4803,0.0208,0.01988226797881537,0.01988226797881537,0.47247335302377824,-0.0009177320211846279,0.0009177320211846279
4822,0.4105,0.43123445994589715,0.43123445994589715,0.47247335302377824,0.020734459945897177,0.020734459945897177
4895,0.7292,0.7320085032848818,0.7320085032848818,0.47247335302377824,0.0028085032848818026,0.0028085032848818026
4904,0.5102,0.5083346857660941,0.5083346857660941,0.47247335302377824,-0.0018653142339059015,0.0018653142339059015
4947,0.7391,0.8326793151486038,0.8326793151486038,0.47247335302377824,0.09357931514860385,0.09357931514860385
4959,0.3125,0.341968420257342,0.341968420257342,0.47247335302377824,0.029468420257341976,0.029468420257341976
4965,0.6122,0.7014413824892937,0.7014413824892937,0.47247335302377824,0.0892413824892937,0.0892413824892937
4976,0.1875,0.17650729057342301,0.17650729057342301,0.47247335302377824,-0.010992709426576985,0.010992709426576985
4977,0.0,0.047095922496271536,0.047095922496271536,0.47247335302377824,0.047095922496271536,0.047095922496271536
4997,1.0,0.9646218473631345,0.9646218473631345,0.47247335302377824,-0.0353781526368655,0.0353781526368655
5019,0.7708,0.7205599184095082,0.7205599184095082,0.47247335302377824,-0.05024008159049187,0.05024008159049187
5042,0.5652,0.6329276267727524,0.6329276267727524,0.47247335302377824,0.06772762677275235,0.06772762677275235
5072,0.4583,0.4280670343771889,0.4280670343771889,0.47247335302377824,-0.03023296562281108,0.03023296562281108
5075,0.7857,0.7520430182311915,0.7520430182311915,0.47247335302377824,-0.03365698176880849,0.03365698176880849
5076,0.5185,0.486082633694708,0.486082633694708,0.47247335302377824,-0.03241736630529196,0.03241736630529196
5082,0.1923,0.1220952287046615,0.1220952287046615,0.47247335302377824,-0.0702047712953385,0.0702047712953385
5093,0.0,0.014531609422663072,0.014531609422663072,0.47247335302377824,0.014531609422663072,0.014531609422663072
5109,0.4444,0.45335567015913825,0.45335567015913825,0.47247335302377824,0.00895567015913823,0.00895567015913823
5112,0.48,0.5067808271433977,0.5067808271433977,0.47247335302377824,0.02678082714339769,0.02678082714339769
5118,0.8367,0.9444081955326002,0.9444081955326002,0.47247335302377824,0.10770819553260025,0.10770819553260025
5125,0.375,0.33964495677226136,0.33964495677226136,0.47247335302377824,-0.035355043227738636,0.035355043227738636
5155,1.0,0.8164571299882615,0.8164571299882615,0.47247335302377824,-0.18354287001173852,0.18354287001173852
5168,0.1753,0.16957790110991472,0.16957790110991472,0.47247335302377824,-0.005722098890085292,0.005722098890085292
5184,0.4074,0.3293942361209467,0.3293942361209467,0.47247335302377824,-0.07800576387905328,0.07800576387905328
5190,0.3958,0.406063778098953,0.406063778098953,0.47247335302377824,0.010263778098953014,0.010263778098953014
5203,0.5,0.5804242227493891,0.5804242227493891,0.47247335302377824,0.0804242227493891,0.0804242227493891
5247,0.5833,0.753753184175596,0.753753184175596,0.47247335302377824,0.17045318417559596,0.17045318417559596
5288,0.2667,0.35642060951749055,0.35642060951749055,0.47247335302377824,0.08972060951749056,0.08972060951749056
5297,0.0,0.01259495997440968,0.01259495997440968,0.47247335302377824,0.01259495997440968,0.01259495997440968
5361,0.0435,0.00910449334744956,0.00910449334744956,0.47247335302377824,-0.03439550665255044,0.03439550665255044
5377,0.1852,0.23621364767952294,0.23621364767952294,0.47247335302377824,0.05101364767952293,0.05101364767952293
5393,0.2083,0.21447262363570668,0.21447262363570668,0.47247335302377824,0.00617262363570667,0.00617262363570667
5416,0.6087,0.7220010765079923,0.7220010765079923,0.47247335302377824,0.11330107650799226,0.11330107650799226
5459,0.9574,0.8811632952181718,0.8811632952181718,0.47247335302377824,-0.0762367047818282,0.0762367047818282
5470,0.4583,0.30566072085796525,0.30566072085796525,0.47247335302377824,-0.15263927914203473,0.15263927914203473
5487,0.7128,0.7027956523447902,0.7027956523447902,0.47247335302377824,-0.010004347655209744,0.010004347655209744
5504,0.9149,0.8923191630574683,0.8923191630574683,0.47247335302377824,-0.022580836942531768,0.022580836942531768
5517,0.0741,0.09706157010268629,0.09706157010268629,0.47247335302377824,0.02296157010268629,0.02296157010268629
5575,0.7308,0.7786926183593099,0.7786926183593099,0.47247335302377824,0.04789261835930991,0.04789261835930991
5623,0.625,0.6522987175263334,0.6522987175263334,0.47247335302377824,0.027298717526333394,0.027298717526333394
5626,0.1875,0.18202981811871288,0.18202981811871288,0.47247335302377824,-0.005470181881287117,0.005470181881287117
5633,0.8085,0.81770080335713,0.81770080335713,0.47247335302377824,0.009200803357130027,0.009200803357130027
5663,0.413,0.3723475531254785,0.3723475531254785,0.47247335302377824,-0.040652446874521464,0.040652446874521464
5677,0.04,0.08194882703219797,0.08194882703219797,0.47247335302377824,0.04194882703219797,0.04194882703219797
5712,0.2444,0.22674207644797323,0.22674207644797323,0.47247335302377824,-0.017657923552026777,0.017657923552026777
5760,0.7097,0.7587077859119544,0.7587077859119544,0.47247335302377824,0.04900778591195443,0.04900778591195443
5768,0.0833,0.06217267544091509,0.06217267544091509,0.47247335302377824,-0.021127324559084906,0.021127324559084906
5806,0.1064,0.10204981263881224,0.10204981263881224,0.47247335302377824,-0.004350187361187752,0.004350187361187752
5811,0.6296,0.5221090336891848,0.5221090336891848,0.47247335302377824,-0.10749096631081523,0.10749096631081523
5818,0.2593,0.2702994158975953,0.2702994158975953,0.47247335302377824,0.010999415897595344,0.010999415897595344
5846,0.76,0.8156858091536828,0.8156858091536828,0.47247335302377824,0.05568580915368282,0.05568580915368282
5864,0.7143,0.7053691471014228,0.7053691471014228,0.47247335302377824,-0.008930852898577202,0.008930852898577202
5876,1.0,0.8464387392580757,0.8464387392580757,0.47247335302377824,-0.15356126074192433,0.15356126074192433
5901,0.8409,0.8552786357583537,0.8552786357583537,0.47247335302377824,0.014378635758353742,0.014378635758353742
5920,0.92,0.9494435193734512,0.9494435193734512,0.47247335302377824,0.029443519373451132,0.029443519373451132
5921,0.449,0.3991430048859368,0.3991430048859368,0.47247335302377824,-0.04985699511406322,0.04985699511406322
5943,0.1481,0.0449020519775124,0.0449020519775124,0.47247335302377824,-0.1031979480224876,0.1031979480224876
5962,0.4742,0.511631843208634,0.511631843208634,0.47247335302377824,0.037431843208633964,0.037431843208633964
5964,0.1429,0.05494508659358538,0.05494508659358538,0.47247335302377824,-0.08795491340641462,0.08795491340641462
6004,0.9062,0.8925902313636043,0.8925902313636043,0.47247335302377824,-0.013609768636395736,0.013609768636395736
6028,0.4286,0.35002166679732427,0.35002166679732427,0.47247335302377824,-0.07857833320267571,0.07857833320267571
6050,0.3333,0.32330746966821994,0.32330746966821994,0.47247335302377824,-0.009992530331780047,0.009992530331780047
6071,0.0,0.04271253831489219,0.04271253831489219,0.47247335302377824,0.04271253831489219,0.04271253831489219
6081,0.8673,0.8750138163137039,0.8750138163137039,0.47247335302377824,0.007713816313703936,0.007713816313703936
6100,0.2842,0.2572384006568917,0.2572384006568917,0.47247335302377824,-0.026961599343108322,0.026961599343108322
6105,0.5833,0.4602830667700293,0.4602830667700293,0.47247335302377824,-0.12301693322997076,0.12301693322997076
6123,0.6064,0.6559701000530224,0.6559701000530224,0.47247335302377824,0.049570100053022315,0.049570100053022315
